GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,Final_Position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
1.0926776091601473,1.9224939796798157,-0.2685371866583346,1.899854239542537,4.088960167373863,3.111874553505945,0.729676101453253,2.422943887072564,0.8105942042351705,4.70549977130093,0.8638955636307777,-0.26124717063010566,2.292602388985373,1.5542053299409881,2.025115434073401,2.8815678305750123,1.5199834684441071,0.694555815367466,0.41006547632331447,3.2601306615150847,2.3042731035153583,6.038806196372738,2.2734267990025345,2.472955450047901,1.3168638303662161,-0.5879987667033237,-0.666014293274706,Kevin Durant,OKC,1,F,F,0,0,0,1,0,0,0,0
0.9300241784490191,0.4867473454511987,1.031003868175067,1.920775897176605,3.297948753320047,3.2235058170991016,0.15814416753461483,2.0288398713214604,0.8734249857607652,2.9986307950163913,0.7382600024827503,1.1927390392955701,2.008766644227742,1.8388627203552181,0.7090506995393245,1.759043096282893,1.2889147820930786,0.694555815367466,1.47003022493818,2.635441183581431,1.7906230606888536,-0.20187869551827464,0.5775022499859015,3.8171995822987097,-0.20928153783326198,-0.06292462144507116,-0.10052690520720317,Carmelo Anthony,NYK,0,F,F,0,0,0,1,0,0,0,0
0.9300241784490191,1.5479513794462636,-0.13174339141271338,1.816167609006268,3.2463610524034943,2.3974344665097416,1.4468926459786042,1.2406318398192524,0.7420515334799761,3.3517761004545714,0.24576860278248278,0.22341489934511974,1.8384651973731634,1.350878622502252,2.4638036789180933,2.8815678305750123,2.213189527497193,-0.22762753612883352,-0.2524124915609766,2.843671009559316,0.7633229750358439,1.8783496017787293,1.9273197481828133,5.833565780674921,1.0907682202625901,0.04003109331144892,0.02844390259766588,LeBron James,MIA,1,F,F,0,0,0,1,0,0,0,0
0.9300241784490191,0.7364424122735669,0.7574162776838246,1.6697160055677955,3.0744020493483166,2.5983707409774235,0.21417671007565786,2.7044467554662095,0.7249158657911776,3.7049214058927515,0.6025735964428804,2.404394214233633,3.938849708579634,3.6281377458160953,1.4219190974119496,1.6343181258059907,0.36464003668896505,0.23346413961931634,0.012578695592739771,3.0045758750876805,6.208013428996796,6.038806196372738,1.6850448126090085,0.45658925167168807,0.12986187732217763,0.1841690939705769,0.08796889081529775,Kevin Love,MIN,1,F-C,F,0,0,0,1,0,0,0,0
0.7673707477378909,1.2982563126238953,-0.13174339141271338,1.8475500954573687,2.954030747209692,2.1518456866047964,0.20297020156744908,2.7044467554662095,0.6677969734951825,4.234639364050023,0.8287176065093298,-0.14008165313629928,0.7031222183426382,0.45624110977181365,2.35413161770692,3.006292801051915,2.213189527497193,0.00291830174524147,0.8075522570538889,2.3988163813338352,0.9687829921664458,1.8783496017787293,2.0311518634287298,0.45658925167168807,0.9777204152107768,-0.13499362177463478,-0.1997352189032563,James Harden,HOU,1,G,G,0,0,0,0,0,0,1,0
1.0520142514823652,1.7976464462686317,-0.200140289035524,1.6174118614826272,2.730484043237962,2.263476950197953,1.0098388141584682,-0.6735876652575377,0.13659127514242717,3.822636507705479,0.06987881717524436,1.7985666267646014,2.519670984791478,2.4081775011836792,1.147738944384017,2.008493037236697,1.2889147820930786,0.4640099774933912,2.0000125992456126,2.521861278502585,3.947953240560174,1.8783496017787293,2.550312439658311,1.1287113177970922,1.2038160253144028,-0.3512006227633271,-0.40807267766496785,Blake Griffin,LAC,1,F,F,0,0,0,1,0,0,0,0
0.9706875361268011,1.4231038460350793,0.07344730145571846,1.6906376632018634,2.7132881429324436,2.4197607192283725,0.3710678291905781,3.4363542132896887,0.9990865488119545,1.5271920223573068,0.924200632981831,-0.382412688123912,0.589587920439586,0.2935797438208247,3.670196352240997,3.255742742005719,2.213189527497193,-0.45817337400290836,0.9400478506307473,2.5123962864126814,2.4070031120806594,8.119034493669743,2.6541445549042275,-0.21553281445371614,0.8646726101589635,0.40037609495926924,0.32606884368582517,Stephen Curry,GSW,1,G,G,1,0,0,0,0,0,1,0
0.6047173170267628,1.1734087792127113,-0.2685371866583346,1.6592551767507624,2.5757209404883015,3.067222048068682,0.2253832185838658,-0.8987899599724543,-0.2803766386183377,1.9391948787018507,0.607599018888802,1.7985666267646014,3.4279453680158976,3.058822964987634,0.4348705465113919,0.7612433324676753,0.5957087230399934,1.3861933289896908,0.41006547632331447,2.569186238952104,3.639763214864271,-0.20187869551827464,1.9273197481828133,0.45658925167168807,1.0342443177366836,-0.5674076237520195,-0.63625179916589,LaMarcus Aldridge,POR,1,F,F,0,0,0,1,0,0,0,0
0.6860440323823268,0.049780978512054354,1.0994007657978775,1.2617436817034817,2.4897414389607126,2.2188244447606906,0.6512305418957932,-0.9550905336511832,-1.4227544845382416,3.822636507705479,0.12515846408037615,2.646725249221246,3.3711782190643715,3.3028150139141177,0.5993786383281514,2.8815678305750123,1.982120841146164,2.077830842611916,2.6624905671299035,2.7395560965703734,4.975253326213184,-0.20187869551827464,0.023730968674347954,-0.21553281445371614,-0.5484249529887015,-0.5777031952276716,-0.6759351246443113,DeMarcus Cousins,SAC,0,C,C,0,1,0,0,0,0,0,0
1.0113508938045832,1.1109850125071192,0.4838286871925821,1.8684717530914363,2.4897414389607126,2.442086971947004,-0.09960552815418354,0.508724381995774,0.31937173048961176,3.5872063040800253,0.6176498637806442,-0.382412688123912,0.589587920439586,0.2935797438208247,1.202574974989603,1.2601432143752842,1.0578460957420504,0.00291830174524147,0.9400478506307473,1.7741269034001819,-0.26397711061716583,-0.20187869551827464,0.8889985957236503,-0.21553281445371614,0.46900529247761696,0.5754008100453537,0.445118820121089,DeMar DeRozan,TOR,0,G,G,0,0,0,0,0,0,1,0
