GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,Final_Position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
0.8361782895390465,2.0917796255857932,-0.792961941450542,1.7325315676229491,3.7483383116446665,2.937238951953134,0.051251956840885175,3.7636212322862495,0.515969145872551,5.388150514231796,0.7443957751964121,-0.2507218808159776,1.1749391467725172,0.8123579395389302,4.041532470833067,4.1191167025870525,2.6739108382999297,0.8243820979211992,0.8569283266526649,3.3514978287424753,2.9696519973378597,2.4519552366891606,2.578368766448109,3.1042656618452202,1.8196706063356671,0.09949408045114799,0.07002182306454388,James Harden,HOU,1,G,G,0,0,0,0,0,0,1,0
0.9487434952115098,1.2344375449483032,0.34245289929417316,1.8424446808718964,3.3571966740663726,2.8040235618981786,0.9002608454499929,-0.07103288309669098,0.341418901483852,4.03750578631902,0.5971588068760386,2.370318366961093,3.272535044029491,3.188796201150424,0.25328827799990095,1.361441349255414,1.9874896079701283,5.72555680739441,0.58766649880362,3.5481295729891023,5.046392747557898,0.5134856156994334,1.4392213809109669,1.4440280023326773,0.6466966615653718,-0.7339647320925452,-0.8228078572153432,Anthony Davis,NOP,1,F-C,F,0,0,0,1,0,0,0,0
1.211395641780591,1.5406311451759782,0.4760311158523749,1.89740123749637,3.255159725132904,2.7596184318798604,0.9801675643779093,1.3055096198612877,0.515969145872551,3.072759552095608,0.12109260930683119,0.5769750395346762,2.66533623166563,2.146498717987488,4.216374510502289,3.8684189431932667,1.7586825311935275,1.3402952252341689,0.04914284310552918,3.454495409062137,5.264997037054744,11.498146801307888,0.5681086743237403,10.575335129651663,0.7000136590549307,-0.6698525157430301,-0.7055675961684893,LeBron James,CLE,1,F-G,F,0,0,0,1,0,0,0,0
0.873700024763201,1.1731988249027683,0.27566379101507227,1.864427303521686,3.1531227761994356,2.7818209968890195,-0.04863144181900985,3.07534998080726,0.47718020267506234,3.6516072926296554,1.0290539139491337,0.025177092634240422,0.5125404423755783,0.43713084560027315,2.759357513258764,2.1135346274367692,1.0722613008637265,0.05051240695174513,-0.08548807081899329,2.471336687829004,0.7836091023693982,-0.13267092463047564,1.707256059860883,1.4440280023326773,0.6466966615653718,-0.6240580754933767,-0.48912403731275916,Damian Lillard,POR,1,G,G,0,0,0,0,0,0,1,0
0.9487434952115098,0.8670052246750933,0.7431875489687785,1.875418614846581,3.1531227761994356,2.6264030418249056,0.8503191461200453,-0.2185195798421888,0.12807971389766445,4.359087864393491,0.26342167868319244,1.8185204200606573,2.941335691831022,2.7301853085587324,1.7103052752434262,2.364232386830555,1.9874896079701283,2.6300780435165927,1.9339756380488464,3.229773415637421,4.171975589570513,0.5134856156994334,0.8026390184049168,0.613909172576406,0.22016068164890093,-0.5691047471937923,-0.6424382248355681,Giannis Antetokounmpo,MIL,1,F,F,0,0,0,1,0,0,0,0
0.04822184983180317,0.9894826647661633,-0.9933292662878447,1.3588269825765287,3.068091985421545,2.2267568716600405,0.5107155906764025,3.6652967677892514,0.8779992823824446,2.6868610584062433,1.053593408669196,-0.11277239409086867,0.9541395786402045,0.6872822415593777,2.4679541138100594,2.364232386830555,2.216296684746729,-0.46540072036122443,0.7222974127281427,2.4900635206143966,0.1277962338788597,-0.13267092463047564,3.315464133560378,3.1042656618452202,1.7130366113565498,0.3193073936494845,0.4578165326810605,Stephen Curry,GSW,1,G,G,0,0,0,0,0,0,1,0
0.6860913486424287,1.4793924251304431,-0.3922272917759366,1.6006358317242129,3.068091985421545,2.4709850867607916,0.7204707278621821,1.846294174594779,0.8521399869174523,2.6868610584062433,0.8965406424607983,-0.38867136754108655,2.0581374193017696,1.3960445301101743,2.0599893545818726,2.364232386830555,0.15703299375732443,3.6619042981425314,0.4530355848790972,2.789692845180685,1.2208176813630904,1.1596421560293426,1.8747777342045804,5.5946221511140335,1.2865006314400784,-0.3584503220453867,-0.4530501108368041,Kevin Durant,GSW,1,F,F,0,0,0,1,0,0,0,0
1.136352171332282,1.3569149850393731,0.5428202241314758,1.8424446808718964,2.898030403865765,3.1592646020447255,0.051251956840885175,0.8630495296247943,0.06989629910143158,3.4586580457849725,0.15054000297090628,1.542621446610439,3.051735475897178,2.77187720788525,4.915742669179181,4.620512221374622,2.6739108382999297,-0.2074441567047397,1.1261901545017106,3.47322224184753,6.030112050293706,16.02124258361725,1.7407603947296224,4.764503321357762,0.5933796640758129,0.26435406534990086,0.18726208411139775,Russell Westbrook,OKC,1,G,G,0,0,0,0,0,0,1,0
-0.06434335584066016,0.13214058412867344,-0.25864907521773484,1.8204620582221074,2.8640180875546095,2.4709850867607916,0.2610070940266649,1.846294174594779,0.4319264356113254,4.166138617548808,0.1947110934670179,1.9564699067857665,4.431732776724134,3.939250389027739,2.0599893545818726,4.871209980768408,2.216296684746729,3.1459911708295625,2.876392035520505,3.3795880779205647,3.734767010576821,1.8057986963592514,0.6686216789299588,1.4440280023326773,0.43342867160713666,-0.48667475474441624,-0.5883273351216355,DeMarcus Cousins,NOP,0,C,C,0,1,0,0,0,0,0,0
0.1607870555042665,-0.5414853363722114,0.8767657655269803,1.6336097656988966,2.8129996130878747,2.8040235618981786,-0.11854982088093595,2.3379164970797714,0.6194063277325204,2.815493889636031,0.842553754076661,-0.38867136754108655,0.7333400105078913,0.43713084560027315,1.6520245953536854,3.1163256650119107,0.6146471473105255,-0.2074441567047397,1.9339756380488464,1.8720780386964277,0.018494089130436597,-0.13267092463047564,-2.0787337803066785,-0.21620965717986534,-0.9528132631213946,0.52080293074796,0.5840752753469032,Devin Booker,PHX,0,G,G,0,0,0,0,0,0,1,0
