GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,Final_Position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
0.572801967610909,0.8240153123452837,0.03052245638296244,1.5694887067413927,3.6421528099874623,3.505146239355315,-0.0606300513232465,1.3456478315300313,0.27049593955420725,4.974013983323986,0.6902821244213693,1.2198374680181452,1.5886688164980645,1.548189337499122,3.9059262310923204,4.253382144586686,3.396777924049777,-0.4250310371698162,1.3606359106531511,3.477558688232557,3.1847669087954897,17.240582001186702,1.3004385757925523,1.8275597973333961,0.6298119565248881,0.7559795515867307,0.7068292639084317,Russell Westbrook,OKC,1,G,G,0,0,0,0,0,0,1,0
1.1567784784469897,1.8154186344719174,-0.11028396976108074,1.8371675921438948,3.514155263056865,2.597027180385811,0.08798195417584095,2.804054321179066,0.7539388123825504,5.2254787378182135,0.8660661580311978,-0.004506788674943861,1.181479497226415,0.8846796214280698,2.982580706359979,3.7283196343429768,2.927230389106924,0.6960055171777572,1.2173030885270435,3.1111748126003675,2.002178239647495,6.174669346009112,1.4252684258318233,1.1489897586879665,1.118321371517139,0.12778198971180943,0.039532485596235956,James Harden,HOU,1,G,G,0,0,0,0,0,0,1,0
-1.0957023490636078,-0.5391642555788376,-1.236735378913426,1.5025689853907669,3.148447986112302,2.4107463477766817,0.831041981671279,2.2431287482371296,0.9320493444772029,2.773697381499483,0.7914911134694528,-0.37181006568287067,1.9376882330166205,1.2579038367180364,1.309016942782609,2.0218664760509255,0.5794927143926617,1.1444201389167865,-0.35935795486013816,2.46752746351679,0.11003636901070303,-0.14870931409236607,2.080625138537998,3.184699874624255,1.0097637237410837,-0.5105477909030294,-0.5974326209744965,Kevin Durant,OKC,0,F,F,0,0,0,1,0,0,0,0
0.6562271834446347,1.4436423886744298,-0.5327032481932102,1.7590945839014989,3.1301626222650736,2.6901675966903755,0.5975088301727124,1.6822031752951934,0.6203559133115608,3.6538240222292844,0.02443351226292696,-0.24937564001356177,1.5304989137449714,1.009087693191392,3.2134170875430645,3.5970540067820496,2.2229090866926455,0.6960055171777572,0.3573061557703989,2.903227207511827,2.1204371065622944,3.012980015958373,2.579944538695083,6.577550067851402,1.281157843181223,-0.003936853907125327,-0.051462529628154376,LeBron James,CLE,1,F,F,0,0,0,1,0,0,0,0
0.6145145755277718,0.7620526047123691,0.17132888252700562,1.7590945839014989,2.9655943476400206,2.4806016600051053,1.0964205629196497,-0.9541470175319071,-1.1034995937473993,3.088028324617269,0.5304784575033431,1.954444022033999,2.926576579819197,2.7508006978779043,0.2125441321629535,0.3154133177588736,1.9881353192212192,5.62856635630708,0.5006389778965065,3.428047353687666,4.485614444858284,-0.14870931409236607,1.3628535008121876,-0.2081503186028925,0.4669754848608042,-0.7739854781408996,-0.8603071094005129,Anthony Davis,NOP,1,F-C,F,1,0,0,1,0,0,0,0
-0.5534384461443898,-1.0348659166421545,0.2417320955990272,1.7144814363344152,2.9290236199455637,3.0860143659847745,0.1304425271755801,1.4578329461184187,0.5376617376961865,2.522232627005254,0.4878641463252029,1.0974030423488363,1.2396493999795077,1.2579038367180364,0.7319259898248958,1.3655383382462902,0.8142664818640879,0.02338358456921318,0.643971800022614,2.130850388611534,0.11003636901070303,-0.14870931409236607,-0.6968390248357893,3.8632699132696846,-1.2699468795560884,0.8876983952056654,0.7472714928970496,Carmelo Anthony,NYK,0,F,F,0,0,0,1,0,0,0,0
0.23910110427600562,-0.2293507174142646,0.6641513740311568,1.5360288460660803,2.910738256098336,2.597027180385811,0.3745908219240816,-1.0102395748261008,-0.04119749161143491,4.596816851582642,0.40796231286618984,2.6890505760498526,3.973634829374866,3.7875346292389236,1.0204714663037526,4.122116517025757,1.9881353192212192,2.938078625872904,3.3672954204186545,3.2597088162350394,5.076908779432282,3.012980015958373,0.45783708802747064,-0.2081503186028925,-0.5100433451236978,-0.7739854781408996,-0.8704176666476674,DeMarcus Cousins,SAC,1,C,C,1,1,0,0,0,0,0,0
1.1150658705301268,2.4970084184339782,-0.9551225266253398,1.3798828295812875,2.8558821645566517,2.294320827395976,0.5868936869227782,3.477165008709389,1.1864929617552782,1.4535074204047813,1.111098447305505,-0.24937564001356177,0.5416105669423952,0.3041086198658988,3.3865443734303784,2.5469289862946334,3.1620041565783503,-0.4250310371698162,0.3573061557703989,2.6655728016963525,2.238695973477094,-0.14870931409236607,3.734620651558343,0.470419720042537,1.9325037298375576,-0.05459794760671573,0.059753600090544895,Stephen Curry,GSW,1,G,G,0,0,0,0,0,0,1,0
0.7396523992783606,1.3197169734086005,-0.2510903959051239,1.681021575659102,2.7827407091677387,3.016159053756351,0.36397567867414665,-0.22494377270739002,0.6076337324476573,2.019303118016796,0.7435500133940446,1.954444022033999,2.926576579819197,2.7508006978779043,-0.07600134431590343,0.7092102004416548,0.10994517944980908,1.3686274497863014,0.07064051151818415,2.408113862062921,4.130837844113886,-0.14870931409236607,1.6437206634005483,1.1489897586879665,1.0640425476291115,-0.7233243844413092,-0.7996437659175861,LaMarcus Aldridge,POR,1,F,F,0,0,0,1,0,0,0,0
-0.7620014857287043,-1.0348659166421545,-0.11028396976108074,1.5806419936331637,2.5816017068482293,3.1325845741370566,-0.6232326435697929,1.9065734044719675,0.23232939696249608,3.150894513240827,0.5730927686814832,-0.24937564001356177,1.2978193027326008,0.8846796214280698,2.1746533722191796,3.334522751660196,1.5185877842783668,-0.4250310371698162,0.21397333364429139,2.120948121702556,-0.008222497904096477,3.012980015958373,-2.4756643878954057,9.97040026107855,-1.052831584003977,0.6647895829274674,0.5450603479539601,Kobe Bryant,LAL,0,G,G,0,0,0,0,0,0,1,0
