GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,Final_Position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
0.9947833691588466,2.6523013370062736,-1.3079002087373133,1.5236635263401923,3.8485778601156304,2.997314994996719,0.780094998865928,4.947561241969324,1.1610667120164138,1.92074923717097,1.1103860077914671,0.026654809124333864,1.032669717259337,0.726717585334965,2.765524551329295,2.749506349568378,3.294764750895451,-0.49193514571968544,0.32823518463849527,3.1506086090710013,1.1022513013218287,1.6114826576008732,4.3537145691238575,1.059663889092934,2.1273514283387875,0.05702163812897296,0.18960568813041567,Stephen Curry,GSW,1,G,G,0,0,0,0,0,0,1,0
1.1215130900220533,0.8102439607976016,0.8889302263412798,1.9532903732615348,3.653180207808352,2.8835676557059386,-0.05799412110010547,3.229491442629234,0.5565983022928366,5.015899436497905,0.8164407556144745,-0.10249735879769636,1.4312014908409465,1.019182521818394,3.221613516327678,4.419435156314182,2.379822693039698,0.40076569786429944,1.419450298909708,3.1119886430733907,1.9405330353368115,2.487085951326203,0.6146617606726122,1.6989989698036903,0.05682922639380899,0.44198394370606875,0.34763044150573363,James Harden,HOU,0,G,G,0,0,0,0,0,0,1,0
0.6990806871446972,1.4856649987407813,-0.5090527777996431,1.699920694307922,3.51107282431215,2.7698203164151582,0.7929886776346363,2.5315255866473225,0.7347574125271543,3.0131551898745945,1.049147413587927,-0.36080169464175693,2.7406630326090915,1.8965773312686818,1.7963355007077295,3.006418473683117,0.7786740917921302,1.7398169632402767,0.1918332953545935,2.976818762081755,2.359673902344303,0.7358793638755432,3.0745649241273787,2.9776691312252024,1.195616437463547,-0.40719761271399585,-0.49893073729061255,Kevin Durant,OKC,1,F,F,0,0,0,1,0,0,0,0
0.4033780051305477,0.07342101031413288,0.5560771301172506,1.5677278183321248,3.2801483261308215,3.0655633985711876,0.09673002412439338,0.6523867436190993,0.39116484278954167,5.015899436497905,-0.05314728207579601,1.9639373279547876,3.5946596902839687,3.275340603261992,0.8271464500861643,3.3917866598552258,2.15108717857576,2.186167385032269,2.5106654131809214,3.1892285750686122,4.455378237381761,0.7358793638755432,0.3194733810580403,0.420328808382178,-0.20198604884931326,-0.6676132900161487,-0.6908179378177844,DeMarcus Cousins,SAC,1,C-F,C,0,0,1,0,0,0,0,0
0.8680536482956397,1.7312726489019377,-0.5090527777996431,1.677888548311956,2.9959335591384173,2.633323509266222,0.9863938591652595,0.9208351497659883,0.23845703401726961,2.7703983114960113,0.026462890388806032,0.8015678166565153,1.8297332644225561,1.5623316895733346,2.8225356719540926,2.749506349568378,1.693616149647883,0.40076569786429944,0.1918332953545935,2.8416488810901197,2.4644591190961758,2.487085951326203,2.779376544512807,6.81367961548974,1.299142547560796,-0.9053841258137669,-0.950430032648664,LeBron James,CLE,1,F,F,0,0,0,1,0,0,0,0
0.8258104080079041,0.7488420482573126,0.48950651087244473,1.6889046213099395,2.960406713264367,2.8835676557059386,-0.3158676964742696,3.2831811238586117,0.6584035081410181,2.588330652712074,1.0124042570658032,-0.36080169464175693,0.34947239111943545,0.14178771236810622,2.8225356719540926,2.6210502875110087,0.5499385773281921,-0.045584723927692944,0.6010389632062988,2.2140744336289533,1.1022513013218287,-0.13972392984978668,0.5490643429804851,0.420328808382178,0.2121183915396825,0.05702163812897296,0.17831820574646437,Damian Lillard,POR,1,G,G,0,0,0,0,0,0,1,0
0.2344050439796052,-0.23358855238731244,0.6226477493620565,1.666872475313973,2.818299329768165,2.633323509266222,0.6382645324101375,-0.0992687935921901,0.3338994144999397,3.07384440946924,0.19180709473836466,1.576480824188697,3.025328585167384,2.7739721407189704,0.02899076133899311,1.079577542822574,1.464880635183945,3.525218650408247,0.8738427417741017,2.88026884708773,3.302740853111159,-0.13972392984978668,-0.9596762639384382,0.420328808382178,-0.51256437914106,-0.5090993994844034,-0.6456680082819792,Anthony Davis,NOP,0,F-C,F-C,0,0,0,0,1,0,0,0
1.037026609446582,1.6698707363616485,-0.17619968157561378,1.5456956723361581,2.6761919462719623,2.5195761699754415,0.13541106043051762,1.242973237142255,0.15574030426562235,3.1952228486585317,0.5224955034374819,1.189024320422606,1.8297332644225561,1.7294545104210082,4.874936014446819,4.0340669701420735,3.0660292364315125,-0.26875993482368926,1.0102446310580033,3.2278485410662214,5.18887475464487,15.62113535720615,2.71377912682068,2.3383340505144465,1.0403272723176735,0.4080166814492665,0.35891792388968496,Russell Westbrook,OKC,1,G,G,0,0,0,0,0,0,1,0
0.952540128871111,1.5470669112810704,-0.17619968157561378,1.7109367673059053,2.6761919462719623,2.4285782985428166,0.03226163028085234,-0.0992687935921901,0.42297896961709835,3.923493483794281,0.7552021614109343,-0.10249735879769636,0.520271722654411,0.3506912384276986,1.2262242944597501,1.3364896669373132,0.7786740917921302,-0.26875993482368926,0.464637073922397,1.8278747736528507,-0.15517129970064578,-0.13972392984978668,0.8442527225950571,-0.21900627232857817,0.9885642172690495,0.26082521166978895,0.12188079382670797,DeMar DeRozan,TOR,0,G,G,0,0,0,0,0,0,1,0
1.0792698497343178,0.9944496984184689,0.6226477493620565,1.5897599643280906,2.6051382545238617,2.474077234259129,-0.328761375242978,2.692594630335456,0.6329522066789729,2.7703983114960113,0.8164407556144745,0.1558069770463641,1.8297332644225561,1.3952088687256605,1.2832354150845477,2.749506349568378,2.837293721967574,-0.045584723927692944,1.419450298909708,2.2526943996265634,1.1022513013218287,-0.13972392984978668,0.8442527225950571,1.059663889092934,0.26388144658830703,0.15892342489938055,0.05415589952300032,Paul George,IND,1,F,F,0,0,0,1,0,0,0,0
